Season,No.,Team,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
2021,2,LAL,Andre Drummond,C,6-11,279,"August 10, 1993",us,8,UConn
2021,10,LAL,Jared Dudley,PF,6-6,237,"July 10, 1985",us,13,Boston College
2021,14,LAL,Marc Gasol,C,6-11,255,"January 29, 1985",es,12,
2021,15,LAL,Montrezl Harrell,C,6-7,240,"January 26, 1994",us,5,Louisville
2021,5,LAL,Talen Horton-Tucker,SG,6-4,234,"November 25, 2000",us,1,Iowa State
2021,23,LAL,LeBron James,PG,6-9,250,"December 30, 1984",us,17,
2021,30,LAL,Damian Jones,C,6-11,245,"June 30, 1995",us,4,Vanderbilt
2021,0,LAL,Kyle Kuzma,SF,6-9,221,"July 24, 1995",us,3,Utah
2021,9,LAL,Wesley Matthews,SG,6-5,220,"October 14, 1986",us,11,Marquette
2021,28,LAL,Alfonzo McKinnie,SF,6-7,215,"September 17, 1992",us,3,Green Bay
2021,7,LAL,Ben McLemore,SG,6-3,195,"February 11, 1993",us,7,Kansas
2021,88,LAL,Markieff Morris,PF,6-9,245,"September 2, 1989",us,9,Kansas
2021,17,LAL,Dennis Schröder,SG,6-1,172,"September 15, 1993",de,7,
2021,6,MIL,Jaylen Adams,PG,6-0,225,"May 4, 1996",us,2,St. Bonaventure
2021,34,MIL,Giannis Antetokounmpo,PF,6-11,242,"December 6, 1994",gr,7,
2021,43,MIL,Thanasis Antetokounmpo,SF,6-7,219,"July 18, 1992",gr,2,
2021,12,MIL,D.J. Augustin,PG,5-11,183,"November 10, 1987",us,12,Texas
2021,3,MIL,Elijah Bryant,SG,6-5,210,"April 19, 1995",us,R,"Elon University, BYU"
2021,24,MIL,Pat Connaughton,SG,6-5,209,"January 6, 1993",us,5,Notre Dame
2021,3,MIL,Torrey Craig,SF,6-7,221,"December 19, 1990",us,3,USC Upstate
2021,25,MIL,Mamadi Diakite,PF,6-9,228,"January 21, 1997",gn,R,Virginia
2021,0,MIL,Donte DiVincenzo,SG,6-4,203,"January 31, 1997",us,2,Villanova
2021,7,MIL,Bryn Forbes,SG,6-2,205,"July 23, 1993",us,4,Michigan State
2021,21,MIL,Jrue Holiday,PG,6-4,205,"June 12, 1990",us,11,UCLA
2021,44,MIL,Justin Jackson,SF,6-8,220,"March 28, 1995",us,3,UNC
2021,0,MIL,Rodions Kurucs,SF,6-9,228,"February 5, 1998",lv,2,
2021,11,MIL,Brook Lopez,C,7-1,282,"April 1, 1988",us,12,Stanford
2021,15,MIL,Sam Merrill,SG,6-4,205,"May 15, 1996",us,R,Utah State University
2021,22,MIL,Khris Middleton,SF,6-7,222,"August 12, 1991",us,8,Texas A&M
2021,13,MIL,Jordan Nwora,SF,6-8,225,"September 9, 1998",us,R,Louisville
2021,9,MIL,Bobby Portis,C,6-10,250,"February 10, 1995",us,5,Arkansas
2021,5,MIL,Jeff Teague,PG,6-3,195,"June 10, 1988",us,11,Wake Forest
2021,66,MIL,Axel Toupane,SF,6-7,197,"July 23, 1992",fr,2,
2021,17,MIL,P.J. Tucker,PF,6-5,245,"May 5, 1985",us,9,Texas
2021,5,MIL,D.J. Wilson,PF,6-10,231,"February 19, 1996",us,3,Michigan
2021,9,NYK,RJ Barrett,SG,6-6,214,"June 14, 2000",ca,1,Duke
2021,17,NYK,Ignas Brazdeikis,SF,6-6,221,"January 8, 1999",lt,1,Michigan
2021,25,NYK,Reggie Bullock,SF,6-6,205,"March 16, 1991",us,7,UNC
2021,18,NYK,Alec Burks,SG,6-6,214,"July 20, 1991",us,9,Colorado
2021,67,NYK,Taj Gibson,C,6-9,232,"June 24, 1985",us,11,USC
2021,0,NYK,Jared Harper,PG,5-10,175,"September 14, 1997",us,1,Auburn
2021,20,NYK,Kevin Knox,SF,6-7,215,"August 11, 1999",us,2,Kentucky
2021,3,NYK,Nerlens Noel,C,6-10,220,"April 10, 1994",us,6,Kentucky
2021,11,NYK,Frank Ntilikina,PG,6-4,200,"July 28, 1998",be,3,
2021,6,NYK,Elfrid Payton,PG,6-3,195,"February 22, 1994",us,6,Louisiana
2021,14,NYK,Norvel Pelle,C,6-10,231,"February 3, 1993",ag,1,
2021,21,NYK,Theo Pinson,SG,6-5,212,"November 5, 1995",us,2,UNC
2021,5,NYK,Immanuel Quickley,PG,6-3,190,"June 17, 1999",us,R,Kentucky
2021,30,NYK,Julius Randle,PF,6-8,250,"November 29, 1994",us,6,Kentucky
2021,8,NYK,Austin Rivers,SG,6-4,200,"August 1, 1992",us,8,Duke
2021,23,NYK,Mitchell Robinson,C,7-0,240,"April 1, 1998",us,2,Western Kentucky
2021,4,NYK,Derrick Rose,PG,6-3,200,"October 4, 1988",us,11,Memphis
2021,4,NYK,Dennis Smith Jr.,PG,6-2,205,"November 25, 1997",us,3,NC State
2021,1,NYK,Obi Toppin,PF,6-9,220,"March 4, 1998",us,R,Dayton
2021,11,PHI,Tony Bradley,C,6-10,248,"January 8, 1998",us,3,UNC
2021,17,PHI,Ignas Brazdeikis,SF,6-6,221,"January 8, 1999",lt,1,Michigan
2021,11,PHI,Gary Clark,PF,6-6,225,"November 16, 1994",us,2,Cincinnati
2021,31,PHI,Seth Curry,SG,6-1,185,"August 23, 1990",us,6,"Liberty, Duke"
2021,21,PHI,Joel Embiid,C,7-0,280,"March 16, 1994",cm,4,Kansas
2021,23,PHI,Terrance Ferguson,SG,6-6,190,"May 17, 1998",us,3,
2021,14,PHI,Danny Green,SF,6-6,215,"June 22, 1987",us,11,UNC
2021,12,PHI,Tobias Harris,PF,6-8,226,"July 15, 1992",us,9,Tennessee
2021,33,PHI,George Hill,PG,6-4,188,"May 4, 1986",us,12,IUPUI
2021,39,PHI,Dwight Howard,C,6-10,265,"December 8, 1985",us,16,
2021,7,PHI,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,R,Arkansas
2021,5,PHI,Mason Jones,SG,6-4,200,"July 21, 1998",us,R,"Connors State College, Arkansas"
2021,30,PHI,Furkan Korkmaz,SG,6-7,202,"July 24, 1997",tr,3,
2021,33,PHI,Dakota Mathias,SG,6-4,200,"July 11, 1995",us,R,Purdue
2021,0,PHI,Tyrese Maxey,SG,6-2,200,"November 4, 2000",us,R,Kentucky
2021,18,PHI,Shake Milton,SG,6-5,205,"September 26, 1996",us,2,SMU
2021,17,PHI,Vincent Poirier,C,7-0,235,"October 17, 1993",fr,1,
2021,44,PHI,Paul Reed,PF,6-9,210,"June 14, 1999",us,R,DePaul
2021,1,PHI,Mike Scott,PF,6-7,237,"July 16, 1988",us,8,Virginia
2021,25,PHI,Ben Simmons,PG,6-10,240,"July 20, 1996",au,3,LSU
2021,22,PHI,Matisse Thybulle,SG,6-5,201,"March 4, 1997",us,1,Washington
2021,43,PHI,Anthony Tolliver,PF,6-8,240,"June 1, 1985",us,12,Creighton
2021,9,PHI,Rayjon Tucker,PG,6-3,209,"September 24, 1997",us,1,"Florida Gulf Coast, Little Rock"
2021,0,PHO,Ty-Shon Alexander,SG,6-3,195,"July 16, 1998",us,R,Creighton
2021,22,PHO,Deandre Ayton,C,7-0,250,"July 23, 1998",bs,2,Arizona
2021,1,PHO,Devin Booker,SG,6-6,206,"October 30, 1996",us,5,Kentucky
2021,25,PHO,Mikal Bridges,SF,6-6,209,"August 30, 1996",us,2,Villanova
2021,4,PHO,Jevon Carter,PG,6-1,200,"September 14, 1995",us,2,West Virginia
2021,12,PHO,Torrey Craig,SF,6-7,221,"December 19, 1990",us,3,USC Upstate
2021,99,PHO,Jae Crowder,PF,6-6,235,"July 6, 1990",us,8,Marquette
2021,2,PHO,Langston Galloway,SG,6-1,200,"December 9, 1991",us,6,Saint Joseph's
2021,23,PHO,Cameron Johnson,PF,6-8,210,"March 3, 1996",us,1,"Pitt, UNC"
2021,30,PHO,Damian Jones,C,6-11,245,"June 30, 1995",us,4,Vanderbilt
2021,8,PHO,Frank Kaminsky,C,7-0,240,"April 4, 1993",us,5,Wisconsin
2021,55,PHO,E'Twaun Moore,SG,6-3,191,"February 25, 1989",us,9,Purdue
2021,11,PHO,Abdel Nader,SF,6-5,225,"September 25, 1993",eg,3,"Northern Illinois, Iowa State"
2021,3,PHO,Chris Paul,PG,6-0,175,"May 6, 1985",us,15,Wake Forest
2021,15,PHO,Cameron Payne,PG,6-3,183,"August 8, 1994",us,5,Murray State
2021,20,PHO,Dario Šarić,C,6-10,225,"April 8, 1994",hr,4,
2021,10,PHO,Jalen Smith,PF,6-10,215,"March 16, 2000",us,R,Maryland
2021,00,POR,Carmelo Anthony,PF,6-7,238,"May 29, 1984",us,17,Syracuse
2021,21,POR,Keljin Blevins,SF,6-4,200,"November 24, 1995",us,R,"Southern Miss, Montana State"
2021,23,POR,Robert Covington,PF,6-7,209,"December 14, 1990",us,7,Tennessee State
2021,16,POR,CJ Elleby,SF,6-6,200,"June 16, 2000",us,R,Washington State
2021,11,POR,Enes Freedom,C,6-10,250,"May 20, 1992",ch,9,Kentucky
2021,4,POR,Harry Giles,C,6-11,240,"April 22, 1998",us,2,Duke
2021,2,POR,Rondae Hollis-Jefferson,PF,6-6,217,"January 3, 1995",us,5,Arizona
2021,5,POR,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke"
2021,"5, 55",POR,Derrick Jones Jr.,SF,6-5,210,"February 15, 1997",us,4,UNLV
2021,18,POR,T.J. Leaf,PF,6-10,222,"April 30, 1997",il,3,UCLA
2021,0,POR,Damian Lillard,PG,6-2,195,"July 15, 1990",us,8,Weber State
2021,9,POR,Nassir Little,PF,6-5,220,"February 11, 2000",us,1,UNC
2021,3,POR,CJ McCollum,SG,6-3,190,"September 19, 1991",us,7,Lehigh
2021,27,POR,Jusuf Nurkić,C,7-0,290,"August 23, 1994",ba,6,
2021,24,POR,Norman Powell,SF,6-3,215,"May 25, 1993",us,5,UCLA
2021,1,POR,Anfernee Simons,SG,6-3,181,"June 8, 1999",us,2,
2021,2,POR,Gary Trent Jr.,SG,6-5,209,"January 18, 1999",us,2,Duke
2022,5,ATL,Cat Barber,PG,6-2,190,"July 25, 1994",us,R,NC State
2022,13,ATL,Bogdan Bogdanović,SG,6-5,220,"August 18, 1992",rs,4,
2022,45,ATL,Chaundee Brown Jr.,SG,6-5,215,"December 4, 1998",us,R,"Wake Forest, Michigan"
2022,15,ATL,Clint Capela,C,6-10,240,"May 18, 1994",ch,7,
2022,20,ATL,John Collins,PF,6-9,235,"September 23, 1997",us,4,Wake Forest
2022,2,ATL,Sharife Cooper,PG,6-1,180,"June 11, 2001",us,R,Auburn
2022,10,ATL,Gorgui Dieng,C,6-10,252,"January 18, 1990",sn,8,Louisville
2022,8,ATL,Danilo Gallinari,PF,6-10,233,"August 8, 1988",it,12,
2022,14,ATL,Malcolm Hill,SG,6-6,220,"October 26, 1995",us,R,Illinois
2022,18,ATL,Solomon Hill,SF,6-6,226,"March 18, 1991",us,8,Arizona
2022,3,ATL,Kevin Huerter,SF,6-7,190,"August 27, 1998",us,3,Maryland
2022,12,ATL,De'Andre Hunter,SF,6-8,225,"December 2, 1997",us,2,Virginia
2022,24,ATL,Wes Iwundu,SF,6-6,195,"December 20, 1994",us,4,Kansas State
2022,1,ATL,Jalen Johnson,PF,6-9,220,"December 18, 2001",us,R,Duke
2022,5,ATL,Kevin Knox,SF,6-7,215,"August 11, 1999",us,3,Kentucky
2022,7,ATL,Timothé Luwawu-Cabarrot,SF,6-7,220,"May 9, 1995",fr,5,
2022,4,ATL,Skylar Mays,SG,6-4,205,"September 5, 1997",us,1,LSU
2022,17,ATL,Onyeka Okongwu,C,6-8,235,"December 11, 2000",us,1,USC
2022,49,ATL,Cameron Oliver,SF,6-8,239,"July 11, 1996",us,1,Nevada
2022,22,ATL,Cam Reddish,SF,6-8,218,"September 1, 1999",us,2,Duke
2022,33,ATL,Lance Stephenson,SG,6-6,230,"September 5, 1990",us,9,Cincinnati
2022,6,ATL,Lou Williams,PG,6-2,175,"October 27, 1986",us,16,
2022,0,ATL,Delon Wright,SG,6-5,185,"April 26, 1992",us,6,Utah
2022,11,ATL,Trae Young,PG,6-1,164,"September 19, 1998",us,3,Oklahoma
2022,7,BOS,Jaylen Brown,SF,6-6,223,"October 24, 1996",us,5,California
2022,28,BOS,Bruno Fernando,C,6-9,240,"August 15, 1998",ao,2,Maryland
2022,8,BOS,Malik Fitts,PF,6-8,230,"July 4, 1997",us,1,"South Florida, Saint Mary's"
2022,13,BOS,Enes Freedom,C,6-10,250,"May 20, 1992",ch,10,Kentucky
2022,30,BOS,Sam Hauser,SF,6-8,215,"December 8, 1997",us,R,"Marquette, Virginia"
2022,41,BOS,Juancho Hernangómez,PF,6-9,214,"September 28, 1995",es,5,
2022,42,BOS,Al Horford,C,6-9,240,"June 3, 1986",do,14,Florida
2022,43,BOS,Justin Jackson,SF,6-8,220,"March 28, 1995",us,4,UNC
2022,55,BOS,Joe Johnson,SG,6-7,240,"June 29, 1981",us,17,Arkansas
2022,40,BOS,Luke Kornet,C,7-2,250,"July 15, 1995",us,4,Vanderbilt
2022,9,BOS,Romeo Langford,SG,6-5,216,"October 25, 1999",us,2,Indiana
2022,4,BOS,Kelan Martin,SF,6-5,230,"August 3, 1995",us,2,Butler
2022,50,BOS,C.J. Miles,SG,6-6,220,"March 18, 1987",us,15,
2022,4,BOS,Juwan Morgan,PF,6-7,232,"April 17, 1997",us,2,Indiana
2022,26,BOS,Aaron Nesmith,SF,6-5,215,"October 16, 1999",us,1,Vanderbilt
2022,20,BOS,Jabari Parker,PF,6-8,245,"March 15, 1995",us,7,Duke
2022,11,BOS,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,1,Oregon
2022,8,BOS,Josh Richardson,SG,6-5,200,"September 15, 1993",us,6,Tennessee
2022,37,BOS,Matt Ryan,SF,6-6,215,"April 17, 1997",us,R,"Notre Dame, Vanderbilt, Chattanooga"
2022,71,BOS,Dennis Schröder,PG,6-1,172,"September 15, 1993",de,8,
2022,36,BOS,Marcus Smart,PG,6-3,220,"March 6, 1994",us,7,Oklahoma State
2022,13,BOS,Nik Stauskas,SG,6-6,205,"October 7, 1993",ca,5,Michigan
2022,0,BOS,Jayson Tatum,SF,6-8,210,"March 3, 1998",us,4,Duke
2022,27,BOS,Daniel Theis,C,6-8,245,"April 4, 1992",de,4,
2022,97,BOS,Brodric Thomas,SG,6-5,185,"January 28, 1997",us,1,Truman State University
2022,9,BOS,Derrick White,SG,6-4,190,"July 2, 1994",us,4,"Colorado-Colorado Springs, Colorado"
2022,12,BOS,Grant Williams,PF,6-6,236,"November 30, 1998",us,2,Tennessee
2022,44,BOS,Robert Williams,C,6-9,237,"October 17, 1997",us,3,Texas A&M
2022,2,CHI,Lonzo Ball,PG,6-6,190,"October 27, 1997",us,4,UCLA
2022,20,CHI,Jordan Bell,C,6-8,216,"January 7, 1995",us,4,Oregon
2022,13,CHI,Tony Bradley,C,6-10,248,"January 8, 1998",us,4,UNC
2022,7,CHI,Troy Brown Jr.,SF,6-6,215,"July 28, 1999",us,3,Oregon
2022,6,CHI,Alex Caruso,SG,6-5,186,"February 28, 1994",us,4,Texas A&M
2022,25,CHI,Tyler Cook,PF,6-8,255,"September 23, 1997",us,2,Iowa
2022,11,CHI,DeMar DeRozan,PF,6-6,220,"August 7, 1989",us,12,USC
2022,12,CHI,Ayo Dosunmu,SG,6-5,200,"January 17, 2000",us,R,Illinois
2022,3,CHI,Devon Dotson,PG,6-2,185,"August 2, 1999",us,1,Kansas
2022,24,CHI,Javonte Green,SF,6-4,205,"July 23, 1993",us,2,Radford
2022,14,CHI,Malcolm Hill,SF,6-6,220,"October 26, 1995",us,R,Illinois
2022,22,CHI,Alize Johnson,PF,6-7,212,"April 22, 1996",us,3,Missouri State
2022,5,CHI,Derrick Jones Jr.,PF,6-5,210,"February 15, 1997",us,5,UNLV
2022,8,CHI,Zach LaVine,SG,6-5,200,"March 10, 1995",us,7,UCLA
2022,0,CHI,Mac McClung,PG,6-2,185,"January 6, 1999",us,R,"Georgetown, Texas Tech"
2022,28,CHI,Alfonzo McKinnie,SF,6-7,215,"September 17, 1992",us,4,Green Bay
2022,19,CHI,Marko Simonovic,C,6-11,216,"October 15, 1999",me,R,
2022,21,CHI,Matt Thomas,SG,6-4,190,"August 4, 1994",us,2,Iowa State
2022,3,CHI,Tristan Thompson,PF,6-9,254,"March 13, 1991",ca,10,Texas
2022,9,CHI,Nikola Vučević,C,6-10,260,"October 24, 1990",ch,10,USC
2022,0,CHI,Coby White,PG,6-5,195,"February 16, 2000",us,2,UNC
2022,44,CHI,Patrick Williams,PF,6-7,215,"August 26, 2001",us,1,Florida State
2022,31,CLE,Jarrett Allen,C,6-11,243,"April 21, 1998",us,4,Texas
2022,1,CLE,Justin Anderson,SF,6-6,230,"November 19, 1993",us,5,Virginia
2022,6,CLE,Moses Brown,C,7-2,245,"October 13, 1999",us,2,UCLA
2022,21,CLE,Ed Davis,C,6-9,218,"June 5, 1989",us,11,UNC
2022,99,CLE,Tacko Fall,C,7-6,311,"December 10, 1995",sn,2,Central Florida
2022,12,CLE,Tim Frazier,PG,6-0,170,"November 1, 1990",us,7,Penn State
2022,10,CLE,Darius Garland,PG,6-1,192,"January 26, 2000",us,2,Vanderbilt
2022,"00, 26",CLE,Brandon Goodwin,PG,6-0,180,"October 2, 1995",us,3,"Central Florida, Florida Gulf Coast"
2022,12,CLE,Luke Kornet,C,7-2,250,"July 15, 1995",us,4,Vanderbilt
2022,3,CLE,Caris LeVert,SG,6-6,205,"August 25, 1994",us,5,Michigan
2022,0,CLE,Kevin Love,C,6-8,251,"September 7, 1988",us,13,UCLA
2022,24,CLE,Lauri Markkanen,SF,7-0,240,"May 22, 1997",fi,4,Arizona
2022,4,CLE,Evan Mobley,PF,6-11,215,"June 18, 2001",us,R,USC
2022,5,CLE,RJ Nembhard Jr.,SG,6-5,200,"March 22, 1999",us,R,TCU
2022,14,CLE,Malik Newman,PG,6-3,190,"February 21, 1997",us,1,"Mississippi State, Kansas"
2022,35,CLE,Isaac Okoro,SF,6-5,225,"January 26, 2001",us,1,Auburn
2022,16,CLE,Cedi Osman,SF,6-7,230,"April 8, 1995",mk,4,
2022,6,CLE,Kevin Pangos,PG,6-2,179,"January 26, 1993",ca,R,Gonzaga
2022,1,CLE,Rajon Rondo,PG,6-1,180,"February 22, 1986",us,15,Kentucky
2022,3,CLE,Ricky Rubio,PG,6-2,190,"October 21, 1990",es,10,
2022,15,CLE,Tre Scott,SF,6-8,225,"November 25, 1996",us,R,Cincinnati
2022,2,CLE,Collin Sexton,SG,6-3,190,"January 4, 1999",us,3,Alabama
2022,8,CLE,Lamar Stevens,PF,6-6,230,"July 9, 1997",us,1,Penn State
2022,45,CLE,Denzel Valentine,SG,6-4,220,"November 16, 1993",us,4,Michigan State
2022,32,CLE,Dean Wade,PF,6-9,228,"November 20, 1996",us,2,Kansas State
2022,9,CLE,Dylan Windler,SF,6-6,196,"September 22, 1996",us,1,Belmont
2022,35,DET,Marvin Bagley III,PF,6-10,235,"March 14, 1999",us,3,Duke
2022,41,DET,Saddiq Bey,SF,6-7,215,"April 9, 1999",us,1,Villanova
2022,2,DET,Cade Cunningham,SG,6-6,220,"September 25, 2001",us,R,Oklahoma State
2022,0,DET,Cheick Diallo,C,6-8,219,"September 13, 1996",ml,4,Kansas
2022,6,DET,Hamidou Diallo,SG,6-5,202,"July 31, 1998",us,3,Kentucky
2022,20,DET,Carsen Edwards,SG,5-11,200,"March 12, 1998",us,2,Purdue
2022,55,DET,Luka Garza,C,6-10,235,"December 27, 1998",us,R,Iowa
2022,9,DET,Jerami Grant,PF,6-7,210,"March 12, 1994",us,7,Syracuse
2022,7,DET,Killian Hayes,PG,6-5,195,"July 27, 2001",us,1,
2022,5,DET,Frank Jackson,PG,6-3,205,"May 4, 1998",us,3,Duke
2022,20,DET,Josh Jackson,SF,6-8,207,"February 10, 1997",us,4,Kansas
2022,18,DET,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,10,Texas
2022,8,DET,Braxton Key,SF,6-8,230,"February 14, 1997",us,R,"Alabama, Virginia"
2022,38,DET,Saben Lee,PG,6-2,183,"June 23, 1999",us,1,Vanderbilt
2022,12,DET,Isaiah Livers,SF,6-7,230,"July 28, 1998",us,R,Michigan
2022,8,DET,Trey Lyles,PF,6-9,234,"November 5, 1995",ca,6,Kentucky
2022,17,DET,Rodney McGruder,SG,6-4,205,"July 29, 1991",us,5,Kansas State
2022,13,DET,Kelly Olynyk,C,6-11,240,"April 19, 1991",ca,8,Gonzaga
2022,42,DET,Jaysean Paige,PG,6-3,205,"July 30, 1994",us,R,"College of Southern Idaho, Moberly Area Community College, West Virginia"
2022,31,DET,Trayvon Palmer,SG,6-6,200,"November 13, 1994",us,R,"North Dakota State College of Science, Chicago State"
2022,24,DET,Jamorko Pickett,PF,6-9,206,"December 24, 1997",us,R,Georgetown
2022,19,DET,Micah Potter,C,6-10,248,"April 6, 1998",us,R,"Ohio State, Wisconsin"
2022,34,DET,Justin Robinson,PG,6-1,195,"October 12, 1997",us,2,Virginia Tech
2022,91,DET,Deividas Sirvydis,SG,6-8,190,"June 10, 2000",lt,1,
2022,14,DET,Cassius Stanley,SG,6-5,190,"August 18, 1999",us,1,Duke
2022,28,DET,Isaiah Stewart,C,6-8,250,"May 22, 2001",us,1,Washington
2022,25,DET,Derrick Walton,PG,6-0,189,"April 3, 1995",us,2,Michigan
2022,8,GSW,Nemanja Bjelica,C,6-10,234,"May 9, 1988",rs,6,
2022,2,GSW,Chris Chiozza,PG,5-11,175,"November 21, 1995",us,3,Florida
2022,30,GSW,Stephen Curry,PG,6-2,185,"March 14, 1988",us,12,Davidson
2022,21,GSW,Jeff Dowtin,PG,6-3,185,"May 10, 1997",us,R,Rhode Island
2022,23,GSW,Draymond Green,PF,6-6,230,"March 4, 1990",us,9,Michigan State
2022,9,GSW,Andre Iguodala,SF,6-6,215,"January 28, 1984",us,17,Arizona
2022,0,GSW,Jonathan Kuminga,SF,6-8,210,"October 6, 2002",cd,R,
2022,1,GSW,Damion Lee,SG,6-5,210,"October 21, 1992",us,4,"Drexel, Louisville"
2022,5,GSW,Kevon Looney,C,6-9,222,"February 6, 1996",us,6,UCLA
2022,4,GSW,Moses Moody,SG,6-6,205,"May 31, 2002",us,R,Arkansas
2022,0,GSW,Gary Payton II,SG,6-2,190,"December 1, 1992",us,5,Oregon State
2022,3,GSW,Jordan Poole,SG,6-4,194,"June 19, 1999",us,2,Michigan
2022,32,GSW,Otto Porter Jr.,PF,6-8,198,"June 3, 1993",us,8,Georgetown
2022,11,GSW,Klay Thompson,SG,6-6,215,"February 8, 1990",us,8,Washington State
2022,95,GSW,Juan Toscano-Anderson,SF,6-6,209,"April 10, 1993",us,2,Marquette
2022,12,GSW,Quinndary Weatherspoon,SG,6-3,205,"September 10, 1996",us,2,Mississippi State
2022,22,GSW,Andrew Wiggins,SF,6-7,197,"February 23, 1995",ca,7,Kansas
2022,14,HOU,D.J. Augustin,PG,5-11,183,"November 10, 1987",us,13,Texas
2022,7,HOU,Armoni Brooks,SG,6-3,195,"June 5, 1998",us,1,Houston
2022,9,HOU,Josh Christopher,SG,6-5,215,"December 8, 2001",us,R,Arizona State
2022,20,HOU,Bruno Fernando,C,6-9,240,"August 15, 1998",ao,2,Maryland
2022,16,HOU,Usman Garuba,PF,6-8,220,"March 9, 2002",es,R,
2022,10,HOU,Eric Gordon,SG,6-3,215,"December 25, 1988",us,13,Indiana
2022,0,HOU,Jalen Green,SG,6-4,178,"February 9, 2002",us,R,
2022,4,HOU,Danuel House Jr.,SF,6-6,220,"June 7, 1993",us,5,Texas A&M
2022,6,HOU,KJ Martin,SF,6-6,215,"January 6, 2001",us,1,
2022,25,HOU,Garrison Mathews,SG,6-5,215,"October 24, 1996",us,2,Lipscomb
2022,15,HOU,Daishen Nix,SG,6-5,224,"February 13, 2002",us,R,
2022,2,HOU,David Nwaba,SF,6-5,219,"January 14, 1993",us,5,Cal Poly
2022,3,HOU,Kevin Porter Jr.,PG,6-4,203,"May 4, 2000",us,2,USC
2022,21,HOU,Trevelin Queen,SG,6-6,190,"February 25, 1997",us,R,"College of Marin, New Mexico Military Institute, New Mexico State"
2022,17,HOU,Dennis Schröder,PG,6-1,172,"September 15, 1993",de,8,
2022,28,HOU,Alperen Şengün,C,6-11,235,"July 25, 2002",tr,R,
2022,8,HOU,Jae'Sean Tate,PF,6-4,230,"October 28, 1995",us,1,Ohio State
2022,27,HOU,Daniel Theis,C,6-8,245,"April 4, 1992",de,4,
2022,35,HOU,Christian Wood,C,6-8,214,"September 27, 1995",us,5,UNLV
2022,7,LAL,Carmelo Anthony,PF,6-7,238,"May 29, 1984",us,18,Syracuse
2022,1,LAL,Trevor Ariza,SF,6-8,215,"June 30, 1985",us,17,UCLA
2022,4,LAL,D.J. Augustin,PG,5-11,183,"November 10, 1987",us,13,Texas
2022,9,LAL,Kent Bazemore,SF,6-4,195,"July 1, 1989",us,9,Old Dominion
2022,20,LAL,Avery Bradley,SG,6-3,180,"November 26, 1990",us,11,Texas
2022,38,LAL,Chaundee Brown Jr.,SF,6-5,215,"December 4, 1998",us,R,"Wake Forest, Michigan"
2022,21,LAL,Darren Collison,PG,6-0,175,"August 23, 1987",us,10,UCLA
2022,3,LAL,Anthony Davis,C,6-10,253,"March 11, 1993",us,9,Kentucky
2022,45,LAL,Sekou Doumbouya,PF,6-8,230,"December 23, 2000",gn,2,
2022,2,LAL,Wayne Ellington,SG,6-4,207,"November 29, 1987",us,12,UNC
2022,35,LAL,Wenyen Gabriel,PF,6-9,205,"March 26, 1997",sd,2,Kentucky
2022,5,LAL,Talen Horton-Tucker,SG,6-4,234,"November 25, 2000",us,2,Iowa State
2022,39,LAL,Dwight Howard,C,6-10,265,"December 8, 1985",us,17,
2022,30,LAL,Jay Huff,C,7-1,240,"August 25, 1998",us,R,Virginia
2022,6,LAL,LeBron James,C,6-9,250,"December 30, 1984",us,18,
2022,14,LAL,Stanley Johnson,PF,6-6,242,"May 29, 1996",us,6,Arizona
2022,50,LAL,Jemerrio Jones,SF,6-5,174,"April 9, 1995",us,1,"Hill College, New Mexico State"
2022,40,LAL,Mason Jones,SG,6-4,200,"July 21, 1998",us,1,"Connors State College, Arkansas"
2022,10,LAL,DeAndre Jordan,C,6-11,265,"July 21, 1988",us,13,Texas A&M
2022,37,LAL,Mac McClung,SG,6-2,185,"January 6, 1999",us,R,"Georgetown, Texas Tech"
2022,11,LAL,Malik Monk,SG,6-3,200,"February 4, 1998",us,4,Kentucky
2022,15,LAL,Austin Reaves,SG,6-5,206,"May 29, 1998",us,R,"Wichita State, Oklahoma"
2022,4,LAL,Rajon Rondo,PG,6-1,180,"February 22, 1986",us,15,Kentucky
2022,31,LAL,Isaiah Thomas,PG,5-9,185,"February 7, 1989",us,10,Washington
2022,0,LAL,Russell Westbrook,PG,6-4,200,"November 12, 1988",us,13,UCLA
2022,7,MIL,Grayson Allen,SG,6-4,198,"October 8, 1995",us,3,Duke
2022,34,MIL,Giannis Antetokounmpo,PF,6-11,242,"December 6, 1994",gr,8,
2022,43,MIL,Thanasis Antetokounmpo,SF,6-7,219,"July 18, 1992",gr,3,
2022,95,MIL,DeAndre' Bembry,SF,6-5,210,"July 4, 1994",us,5,Saint Joseph's
2022,5,MIL,Jevon Carter,PG,6-1,200,"September 14, 1995",us,3,West Virginia
2022,24,MIL,Pat Connaughton,SF,6-5,209,"January 6, 1993",us,6,Notre Dame
2022,15,MIL,DeMarcus Cousins,C,6-10,270,"August 13, 1990",us,10,Kentucky
2022,12,MIL,Javin DeLaurier,C,6-10,237,"April 7, 1998",us,R,Duke
2022,0,MIL,Donte DiVincenzo,SG,6-4,203,"January 31, 1997",us,3,Villanova
